make_year,mileage_kmpl,engine_cc,price_usd,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,transmission_Automatic,transmission_Manual,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol
2014,17.11,4000,10733.05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2023,18.17,2500,8745.09,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2018,15.43,1200,6654.07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2012,15.41,2500,6975.29,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2004,15.72,2000,7103.18,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2003,18.78,2500,6522.5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2019,13.76,1500,11235.25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2002,15.75,5000,7844.51,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2020,27.04,3000,11724.72,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2023,22.48,3000,9884.04,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2004,13.21,2500,5731.1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2011,22.32,2500,9367.02,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1996,21.14,5000,8481.13,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2000,17.48,3000,7711.54,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2020,14.46,800,5497.57,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1999,13.89,2000,3725.76,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2022,19.12,1000,4613.95,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2003,13.77,800,3612.93,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1999,23.49,5000,9477.03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2012,24.9,2500,7888.04,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2020,17.79,2000,8851.24,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2014,23.69,1800,6649.47,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2003,15.94,1800,4042.69,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2011,14.43,4000,7380.18,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2021,23.5,4000,12977.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2011,25.9,2000,8869.47,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2006,27.82,1200,6290.82,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2001,19.66,2500,4778.49,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2021,22.31,1500,8611.98,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1997,19.55,1800,3819.09,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2004,25.02,2500,11693.9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1996,20.17,2500,5104.79,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2019,22.03,5000,13738.87,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1997,12.32,3000,5490.59,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2010,16.84,800,6365.93,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,22.07,1800,4849.69,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2022,21.62,4000,11204.03,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2018,22.49,2500,8300.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2004,18.6,1000,4163.78,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2000,14.74,800,1000.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2016,17.71,3000,8400.69,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2020,18.24,4000,12246.02,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2005,19.21,5000,9547.69,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2017,13.16,1800,5893.45,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2001,16.67,2000,4762.69,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2021,17.56,1000,7181.53,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023,6.79,1800,8647.56,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2009,22.16,1500,10956.46,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2000,18.82,3000,11090.71,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2014,19.33,3000,7925.86,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2021,15.42,1800,6084.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2003,20.93,3000,6884.52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,13.84,2000,6093.94,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2014,14.63,5000,12195.22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2006,21.14,2000,7573.56,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2013,19.79,1500,7624.33,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2014,11.61,5000,10558.82,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1997,25.89,1200,4690.73,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2009,14.21,4000,6932.68,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1996,17.34,1800,3950.12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2015,26.73,5000,13129.68,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1996,7.7,5000,5508.58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,9.47,1500,6457.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1997,20.21,2000,7377.31,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2000,5.61,1500,5631.23,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2009,7.78,2000,4875.35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2021,23.88,5000,11655.42,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2004,15.96,3000,5835.91,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2003,28.98,3000,7850.5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1995,12.83,2000,6207.1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2010,16.41,800,5934.19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2000,20.7,800,2170.7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2003,20.36,1200,4612.43,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2021,16.73,1000,6586.05,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1998,14.76,800,2495.74,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2021,19.16,800,7673.53,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2022,24.88,2000,9834.74,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1996,21.81,2500,6697.94,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2023,14.84,3000,10344.69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1998,13.04,1200,4816.23,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1995,14.54,800,5074.22,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2013,11.63,1800,6245.57,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2020,18.74,3000,8918.66,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2019,22.07,1500,9454.58,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2004,17.64,1000,3364.59,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2015,26.6,4000,9435.47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2009,26.88,4000,10146.76,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2021,19.54,1200,8199.33,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2016,21.51,2500,10607.64,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2013,13.5,800,2673.24,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2010,16.2,3000,8593.07,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2015,24.36,3000,10201.86,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2021,15.1,1200,7929.41,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,25.44,1800,9200.62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,23.56,1500,8838.48,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1998,21.76,2500,6129.23,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1996,12.14,2500,4812.66,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2019,16.44,3000,10504.8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2007,21.22,1800,6644.24,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2022,13.07,1800,6822.31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1995,17.05,3000,4331.35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2011,21.76,1800,5567.27,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2007,15.16,800,4806.07,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1998,13.77,1200,7174.84,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2001,9.0,1000,1000.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2011,16.07,5000,10689.55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2003,21.87,1800,4779.05,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1998,13.64,3000,5366.5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2013,18.09,4000,11991.86,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1995,16.88,4000,7226.27,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2004,14.67,800,2642.73,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1998,22.19,800,4987.78,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2003,26.21,800,4459.09,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2007,23.02,800,4714.79,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2008,14.52,4000,10669.99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2004,27.96,800,8176.46,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2000,23.01,2500,6087.03,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2010,15.71,2000,5066.11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2000,14.12,4000,6976.65,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2011,23.61,4000,10631.85,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2004,18.87,1500,4043.76,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2012,13.75,4000,10458.57,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2021,17.26,2000,9100.92,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2016,15.96,1800,12036.47,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2012,13.88,4000,9701.54,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1997,23.07,2500,6815.87,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2014,21.91,4000,9338.84,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2021,22.19,1800,11026.98,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2015,22.12,1500,9084.01,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2019,13.42,5000,13143.16,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2022,14.98,1200,7516.84,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2009,25.29,1800,6027.69,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2009,18.54,4000,8277.04,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1998,10.65,1200,1489.44,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2023,19.08,800,8207.55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2021,21.27,1000,7353.76,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2003,20.62,5000,9917.55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2021,13.31,1800,7900.92,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2020,27.43,1200,8801.91,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2013,10.5,2000,5480.2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2018,18.55,3000,11658.93,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2022,26.68,2000,7599.63,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2011,20.96,5000,12167.58,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2005,22.18,4000,11148.66,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2019,12.73,2000,7637.82,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2003,19.74,1800,7223.45,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2004,17.82,1500,4714.54,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2012,12.35,1000,5202.83,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2014,22.33,2000,8929.67,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2007,13.9,1000,2361.46,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2002,14.5,1800,5089.96,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2001,20.16,800,2833.88,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2011,17.28,1200,2929.03,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2015,18.85,5000,14379.65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2017,16.98,1800,7802.83,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2009,25.07,2500,8404.92,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2014,13.37,3000,8913.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2009,15.68,2500,6003.95,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1995,20.41,2500,4316.14,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2019,13.06,1000,6807.23,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2008,12.84,2000,5340.25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1999,18.69,1800,5117.34,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2005,22.34,4000,9631.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2010,22.99,5000,12796.16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1996,18.46,1500,4551.67,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2002,14.64,2500,4239.41,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2005,19.38,3000,4851.1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2023,20.83,2000,10202.97,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2012,19.31,1200,6563.44,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1997,24.17,1800,11645.45,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2020,12.93,800,8780.25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1995,14.52,3000,6652.74,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2005,23.48,1000,3932.62,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2010,10.63,5000,9984.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2012,15.3,2500,8431.22,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2010,14.34,4000,9584.26,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2017,10.18,800,4203.31,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2004,17.06,1500,7121.65,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2012,21.73,2500,8060.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2000,18.78,4000,7378.11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2013,22.0,1000,7066.38,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1998,23.96,1000,3955.05,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021,16.07,2000,9028.09,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2007,31.23,1200,5638.32,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2018,16.27,1500,5001.51,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2008,16.94,1200,4969.27,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1997,14.46,800,1635.13,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2004,20.73,2000,5483.09,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2000,16.55,1000,1771.88,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1995,17.61,1000,3553.28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2017,16.97,2500,9504.52,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2018,16.86,1800,6659.21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2021,18.79,3000,10641.77,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2008,15.75,1000,3290.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2002,15.98,5000,11659.11,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2013,23.36,3000,11375.61,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2008,16.53,2500,7533.31,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2004,19.92,5000,9050.16,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2011,13.55,3000,7055.86,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2003,15.78,1200,3508.73,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2023,11.84,3000,10287.57,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2000,27.27,2000,8513.06,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2005,24.88,1000,4485.62,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2019,20.98,2000,11411.77,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2001,28.76,1800,6109.39,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2011,21.85,1200,6685.54,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,17.14,800,5425.72,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2022,19.86,2500,9387.46,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1995,24.8,1000,5297.31,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2016,13.6,800,4348.85,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1999,12.14,800,3197.48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2003,20.03,2500,7754.18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2012,15.07,800,7011.24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,6.7,4000,9501.75,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,11.79,2000,6870.61,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2015,16.44,1500,6821.74,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1996,18.24,1500,4031.8,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2023,18.39,1800,8613.36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2020,28.03,1000,6656.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2005,16.96,1800,3608.96,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,19.39,1000,7325.64,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2022,9.87,1500,7120.09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2000,17.84,5000,10458.42,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2020,19.67,1800,7231.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2002,11.12,2000,4985.42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1998,13.33,2000,4131.67,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2012,20.45,4000,9750.1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2022,15.27,1500,6084.92,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2005,17.49,1800,6914.12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1999,20.7,2000,3316.14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2009,28.18,1500,5932.36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2022,16.89,2000,8293.19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2012,26.85,1000,5594.62,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1996,8.21,2500,4025.26,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2016,18.74,1200,5941.09,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2005,16.33,5000,9619.16,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2020,15.34,1500,8609.96,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2019,21.29,4000,11494.76,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2007,16.93,1800,7088.62,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1998,7.88,4000,6241.86,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2016,10.06,5000,11001.53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2001,21.61,5000,12153.64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2023,9.81,5000,12441.42,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2005,21.74,5000,13883.49,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,18.62,2000,8697.45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,17.15,3000,9039.35,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1998,17.59,1800,5566.12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2022,20.57,1800,7082.02,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2009,12.11,1200,3411.01,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1995,18.21,2500,6094.14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2017,12.3,1000,5055.81,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1997,18.82,1200,3721.76,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2008,21.23,1000,5183.34,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2000,18.83,3000,6435.06,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2012,21.04,1500,13113.19,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2019,14.5,5000,12470.64,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1995,17.69,3000,7359.39,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2000,16.81,3000,7829.49,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2000,16.48,3000,5395.66,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2015,14.0,3000,9236.2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2010,15.84,3000,10171.61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2023,12.44,4000,10157.64,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1999,9.53,1000,1220.26,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011,14.5,4000,10920.48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2004,21.13,3000,5907.24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2022,19.17,5000,15151.56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2015,11.72,800,2893.47,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2012,15.97,1800,5884.81,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2001,21.46,1000,5857.07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1997,15.76,5000,9648.93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2007,10.91,1800,4520.91,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2009,29.29,3000,10439.26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2014,17.17,4000,8353.88,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2013,12.18,4000,8746.92,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1997,18.86,800,2435.42,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1998,17.57,2500,4124.94,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1999,10.29,3000,5241.83,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1995,18.47,5000,10384.01,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1998,22.92,1200,7797.89,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2006,16.84,2000,4861.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2022,7.7,1200,4896.09,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2021,19.71,4000,11329.04,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,21.01,1200,5689.54,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2004,15.07,1000,2701.01,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2017,15.1,4000,10257.37,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2019,29.29,3000,9554.75,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2015,14.71,3000,6813.75,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2023,12.39,1000,7636.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2020,18.13,2000,6376.85,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2014,20.87,1800,5015.79,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2018,20.66,1000,8367.05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,5.66,1800,6934.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2007,14.7,1500,5675.37,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2017,23.76,4000,9601.23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2008,19.63,800,5286.72,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2017,11.82,2000,5133.43,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1999,24.21,2500,5887.93,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1998,22.82,2000,5512.02,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2008,16.52,1800,5873.74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2004,22.4,1500,2866.38,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2011,28.0,1800,9302.57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2004,12.73,4000,7313.88,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2020,20.78,1800,6489.62,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2001,27.93,5000,12615.39,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2010,21.27,3000,7482.14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1995,14.23,2500,3950.33,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2011,19.19,1500,7443.72,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2015,24.85,5000,14060.71,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
